state,serff_tracking_number,company_name,sub_type_of_insurance,effective_date,source,external_validation,match_strength,validation_tier
NV,LBPM-134070855,Liberty Mutual Personal Insurance Company,04.0004 Tenant Homeowners,07/02/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-134825266,Liberty Mutual Insurance Company,19.0000 Personal Auto Combinations,03/11/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,LBPM-134825266,Liberty Mutual Personal Insurance Company,19.0000 Personal Auto Combinations,03/11/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,PRGS-133796059,Progressive Direct Insurance Company,19.0002 Motorcycle,05/17/2024,extension,pipeline_extracted,,pipeline_only
NV,PRGS-133796059,Progressive Northern Insurance Company,19.0002 Motorcycle,05/17/2024,extension,pipeline_extracted,,pipeline_only
NV,PRGS-133908022,Progressive Direct Insurance Company,19.0001 Private Passenger Auto (PPA),06/14/2024,extension,pipeline_extracted,,pipeline_only
NV,PRGS-133908022,Progressive Northern Insurance Company,19.0001 Private Passenger Auto (PPA),06/14/2024,extension,pipeline_extracted,,pipeline_only
NV,PRGS-134206539,Progressive Direct Insurance Company,19.0001 Private Passenger Auto (PPA),01/09/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,PRGS-134206539,Progressive Northern Insurance Company,19.0001 Private Passenger Auto (PPA),01/09/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,PRGS-134304882,Progressive Direct Insurance Company,19.0001 Private Passenger Auto (PPA),01/24/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
NV,PRGS-134304882,Progressive Northern Insurance Company,19.0001 Private Passenger Auto (PPA),01/24/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
NV,PRGS-134617486,Progressive Direct Insurance Company,19.0001 Private Passenger Auto (PPA),10/03/2025,original,ambest_cross_checked,direct,ambest_validated
NV,PRGS-134617486,Progressive Northern Insurance Company,19.0001 Private Passenger Auto (PPA),10/03/2025,original,ambest_cross_checked,direct,ambest_validated
NV,PRGS-134618970,Progressive Direct Insurance Company,19.0002 Motorcycle,11/21/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
NV,PRGS-134618970,Progressive Northern Insurance Company,19.0002 Motorcycle,11/21/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
NV,LBPM-134016380,Safeco Insurance Company of America,04.0000 Homeowners Sub-TOI Combinations,06/27/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-134016692,Safeco Insurance Company of America,04.0001 Condominium Homeowners,10/02/2024,extension,pipeline_extracted,,pipeline_only
NV,LBPM-134446500,Safeco Insurance Company of Illinois,19.0000 Personal Auto Combinations,06/21/2025,original,ambest_cross_checked,direct,ambest_validated
NV,LBPM-134587304,Safeco Insurance Company of America,04.0000 Homeowners Sub-TOI Combinations,10/30/2025,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-133718498,State Farm Fire and Casualty Company,04.0005 Other Homeowners,08/15/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133804248,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),02/15/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133804248,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),02/15/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133834795,State Farm Fire and Casualty Company,04.0002 Mobile Homeowners,01/01/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133866614,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),05/06/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133866614,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),05/06/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133866656,State Farm Fire and Casualty Company,19.0002 Motorcycle,05/06/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133866656,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,05/06/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133866769,State Farm Fire and Casualty Company,19.0003 Recreational Vehicle (RV),05/06/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133866769,State Farm Mutual Automobile Insurance Company,19.0003 Recreational Vehicle (RV),05/06/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133905060,State Farm Fire and Casualty Company,04.0000 Homeowners Sub-TOI Combinations,03/21/2024,extension,pipeline_extracted,,pipeline_only
NV,SFMA-133937492,State Farm Fire and Casualty Company,04.0000 Homeowners Sub-TOI Combinations,05/15/2025,extension,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134076824,State Farm Fire and Casualty Company,19.0002 Motorcycle,02/13/2025,extension,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134076824,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,02/13/2025,extension,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134207336,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),01/30/2025,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134207336,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),01/30/2025,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134207352,State Farm Fire and Casualty Company,19.0002 Motorcycle,01/30/2025,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134207352,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,01/30/2025,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134207394,State Farm Fire and Casualty Company,19.0003 Recreational Vehicle (RV),01/30/2025,original,ambest_cross_checked,reclassified,ambest_validated
NV,SFMA-134207394,State Farm Mutual Automobile Insurance Company,19.0003 Recreational Vehicle (RV),01/30/2025,original,ambest_cross_checked,reclassified,ambest_validated
NV,SFMA-134207400,State Farm Fire and Casualty Company,19.0003 Recreational Vehicle (RV),01/30/2025,original,ambest_cross_checked,reclassified,ambest_validated
NV,SFMA-134207400,State Farm Mutual Automobile Insurance Company,19.0003 Recreational Vehicle (RV),01/30/2025,original,ambest_cross_checked,reclassified,ambest_validated
NV,SFMA-134293428,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),06/10/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
NV,SFMA-134293428,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),06/10/2025,original,ambest_cross_checked,date_relaxed,ambest_validated
NV,SFMA-134400219,State Farm Fire and Casualty Company,04.0005 Other Homeowners,11/15/2025,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134576755,State Farm Fire and Casualty Company,19.0001 Private Passenger Auto (PPA),01/02/2026,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134576755,State Farm Mutual Automobile Insurance Company,19.0001 Private Passenger Auto (PPA),01/02/2026,original,ambest_cross_checked,direct,ambest_validated
NV,SFMA-134657574,State Farm Fire and Casualty Company,19.0002 Motorcycle,01/02/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,SFMA-134657574,State Farm Mutual Automobile Insurance Company,19.0002 Motorcycle,01/02/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,SFMA-134657690,State Farm Fire and Casualty Company,19.0003 Recreational Vehicle (RV),01/02/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,SFMA-134657690,State Farm Mutual Automobile Insurance Company,19.0003 Recreational Vehicle (RV),01/02/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,SFMA-134657829,State Farm Fire and Casualty Company,19.0003 Recreational Vehicle (RV),01/02/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,SFMA-134657829,State Farm Mutual Automobile Insurance Company,19.0003 Recreational Vehicle (RV),01/02/2026,original,pipeline_extracted_in_validated_window,,pipeline_only
NV,TRVD-133837636,Travelers Property Casualty Insurance Company,04.0000 Homeowners Sub-TOI Combinations,02/23/2024,extension,pipeline_extracted,,pipeline_only
NV,TRVD-134105768,Travelers Property Casualty Insurance Company,04.0000 Homeowners Sub-TOI Combinations,02/16/2025,extension,ambest_cross_checked,direct,ambest_validated
NV,TRVD-G134570380,Travelers Property Casualty Insurance Company,04.0000 Homeowners Sub-TOI Combinations,09/26/2025,original,ambest_cross_checked,direct,ambest_validated
